Sl. No,Polling Station No,emaN Thozhilalarkal Katchi,Party Indiar Naam NTK,srotcelE Makkal Amma S AMMK,OT Needhi Kazagam Makkal MNM,EHT MNM,EVITALSIGEL rudnehcuriT... IND,R IND,IND,.... P.S.J IND,IND,IND,S IND,Total Valid Votes,Rejected Votes,NOTA,Total Votes,Tendered Votes
292,227(A),264,90,26,0,0,5,2,0,0,2,0,0,0,0,0,389,0,3,392,0
293,228,198,141,38,0,0,6,4,0,0,0,1,0,1,0,0,389,0,3,392,0
294,228(A),222,157,20,0,0,4,6,0,0,0,0,0,0,0,0,409,0,4,413,0
295,229,125,229,37,0,0,3,2,0,1,1,0,0,1,0,0,399,0,0,399,0
296,230,203,194,49,1,0,10,10,0,0,0,0,0,0,0,0,467,0,3,470,0
297,230(A),220,176,21,0,3,13,4,0,0,0,1,1,0,0,0,439,0,2,441,0
298,231,177,372,12,0,1,16,5,0,0,2,0,0,1,0,0,586,0,4,590,0
299,232,121,217,19,0,0,13,4,0,0,0,0,0,0,0,0,374,0,5,379,0
300,232(A),126,234,11,1,0,3,6,0,0,0,0,0,3,0,0,384,0,2,386,0
301,233,204,382,35,1,0,3,10,0,1,0,2,0,1,0,0,639,0,6,645,0
302,234,198,135,38,0,0,8,5,1,0,0,0,0,0,1,2,388,0,8,396,0
303,234(A),243,136,21,2,0,8,4,0,0,0,2,1,0,2,0,419,0,6,425,0
304,235,437,94,58,0,0,17,14,1,2,0,1,1,0,1,0,626,0,5,631,0
305,236,130,245,26,0,0,7,9,0,0,0,0,0,0,0,1,418,0,5,423,0
306,236(A),154,234,6,0,2,4,7,0,0,1,1,0,1,0,0,410,0,4,414,0
307,237,254,354,23,0,0,42,14,0,2,1,0,1,0,1,0,692,0,7,699,0
308,238,303,34,23,0,1,8,2,0,0,0,0,0,0,0,0,371,0,3,374,0
309,238(A),340,28,7,0,0,4,0,1,0,0,0,1,0,0,0,381,0,2,383,0
310,239,139,276,19,0,1,7,5,0,0,0,1,0,0,0,0,448,0,1,449,0
311,239(A),127,298,16,0,0,6,1,0,0,0,3,1,0,0,1,453,0,1,454,0
312,240,90,248,17,0,0,5,3,0,0,0,1,0,0,0,1,365,0,3,368,0
313,240(A),106,273,11,0,0,8,6,0,0,0,1,0,1,0,1,407,0,3,410,0
314,241,121,292,21,0,0,4,2,0,0,0,0,0,0,0,0,440,0,1,441,0
315,241(A),145,299,10,0,0,4,0,0,0,0,1,0,0,0,2,461,0,2,463,0
316,242,239,299,26,1,0,9,0,0,0,0,0,0,0,0,0,574,0,1,575,0
317,243,75,196,6,0,1,6,1,0,0,0,0,3,0,0,1,289,0,3,292,0
318,244,217,371,9,2,0,8,6,1,0,0,1,0,0,1,1,617,0,2,619,0
319,245,78,184,6,1,0,3,4,0,0,0,0,0,2,0,0,278,0,1,279,0
320,246,285,383,19,3,0,3,4,0,0,1,0,2,0,0,1,701,0,7,708,0
321,247,261,368,31,1,1,9,9,0,1,2,2,0,1,0,0,686,0,7,693,0
322,248,206,420,20,0,0,4,13,0,0,1,1,0,0,0,1,666,0,4,670,0
323,249,222,200,23,0,1,59,6,0,0,1,1,0,1,0,0,514,0,2,516,0
324,250,386,274,72,1,0,5,4,0,0,0,1,0,2,0,3,748,0,0,748,0
325,251,423,86,32,0,1,45,3,0,0,0,1,0,0,0,0,591,0,2,593,0
326,252,218,152,34,0,0,49,2,2,1,0,0,1,0,0,0,459,0,4,463,0
327,253,480,82,50,0,1,26,3,1,1,0,0,0,0,1,1,646,0,3,649,0
328,254,294,169,47,0,0,6,2,0,0,0,1,0,0,0,1,520,0,4,524,0
329,255,214,130,59,0,1,2,4,0,0,0,0,0,0,0,0,410,0,0,410,0
330,256,320,210,76,0,0,3,7,0,0,0,0,0,0,0,0,616,0,0,616,0
331,257,201,106,83,1,0,4,8,0,0,1,0,0,0,0,1,405,0,0,405,0
332,257(A),230,104,91,0,1,1,3,0,1,0,0,0,0,0,0,431,0,1,432,0
333,258,236,136,95,0,2,0,10,0,0,0,0,0,0,0,1,480,0,0,480,0
334,258(A),292,158,78,0,1,0,11,0,1,0,0,1,0,0,0,542,0,1,543,0
335,259,153,113,73,0,1,2,7,1,0,0,1,0,0,0,0,351,0,1,352,0
336,259(A),226,128,57,0,1,0,1,0,0,0,0,0,0,0,0,413,0,2,415,0
337,260,174,283,11,0,0,5,3,0,0,0,1,0,0,0,0,477,0,4,481,0
338,261,207,276,13,0,3,5,3,0,0,0,1,1,0,0,1,510,0,0,510,0
339,262,143,235,12,0,0,4,1,1,1,0,1,0,0,0,2,400,0,1,401,0
